LOG_Code;UI_Code;ADR_Num;ADR_Libelle;ADR_CodePo;ADR_CommPo
1 930 0500 007 101;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 102;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 103;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 104;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 105;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 106;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 111;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 112;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 113;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 114;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 115;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 116;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 121;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 122;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 123;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 124;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 125;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 126;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 131;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 132;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 133;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 134;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 135;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 136;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 141;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 007 142;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 026;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 031;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 032;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 033;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 034;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 035;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 036;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 041;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 042;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 043;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 044;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 045;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 046;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 051;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 052;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 053;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 054;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 055;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 056;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 061;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 062;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 063;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 064;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 065;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 066;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 071;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 072;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 073;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 074;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 075;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 076;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 081;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 082;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 083;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 084;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 085;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 086;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 091;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 092;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 093;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 094;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 095;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 096;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 101;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 102;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 103;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 104;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 105;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 106;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 111;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 112;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 113;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 114;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 115;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 116;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 121;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 122;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 123;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 124;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 125;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 126;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 131;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 132;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 133;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 134;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 135;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 136;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 141;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 008 142;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 026;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 031;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 032;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 033;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 034;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 035;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 036;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 041;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 042;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 043;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 044;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 045;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 046;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 051;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 052;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 053;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 054;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 055;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 056;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 061;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 062;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 063;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 064;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 065;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 066;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 071;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 072;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 073;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 074;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 075;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 076;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 081;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 082;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 083;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 084;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 085;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 086;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 091;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 092;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 093;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 094;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 095;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 096;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 101;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 102;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 103;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 104;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 105;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 106;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 111;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 112;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 113;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 114;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 115;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 116;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 121;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 122;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 123;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 124;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 125;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 126;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 131;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 132;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 133;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 134;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 135;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 136;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 141;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 009 142;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 021;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 022;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 023;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 024;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 025;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 026;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 031;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 032;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 033;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 034;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 035;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 036;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 041;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 042;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 043;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 044;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 045;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 046;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 051;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 052;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 053;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 054;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 055;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 056;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 061;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 062;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 063;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 064;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 065;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 066;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 071;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 072;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 073;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 074;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 075;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 076;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 081;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 082;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 083;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 084;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 085;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 086;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 091;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 092;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 093;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 094;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 095;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 096;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 101;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 102;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 103;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 104;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 105;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 106;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 111;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 112;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 113;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 114;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 115;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 116;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 121;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 122;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 123;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 124;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 125;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 126;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 131;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 132;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 133;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 134;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 135;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 136;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 141;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 010 142;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 011 001;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 011 002;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 011 003;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 011 004;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 005;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 006;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 007;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 008;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 009;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 010;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 011;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 012 012;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 013 013;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 013 014;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 013 015;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0500 013 016;1 930 0500;172; jean jaures;93300;Aubervilliers
1 930 0540 001 101;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 001 102;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 002 103;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 002 104;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 001;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 002;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 003;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 004;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 005;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 024 006;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 025 073;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 025 074;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 007;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 009;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 011;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 013;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 015;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 016;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 017;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 026 018;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 019;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 020;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 021;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 022;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 023;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 027 024;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 025;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 026;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 027;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 028;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 029;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 028 030;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 037;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 039;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 041;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 043;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 045;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 046;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 047;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 029 048;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 031;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 032;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 033;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 034;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 035;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 030 036;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 049;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 050;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 051;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 052;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 053;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 031 054;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 055;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 056;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 057;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 059;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 061;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 063;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 064;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 065;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 032 066;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 067;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 068;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 069;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 070;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 071;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 930 0540 033 072;1 930 0540;2;de la courneuve;93200;Saint-Denis
1 940 0027 001 001;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 001 002;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 001 003;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 001 004;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 003 005;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 003 006;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 003 007;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
1 940 0027 004 008;1 940 0027;10;10 a 14 av de l europe;94190;Villeneuve-Saint-Georges
